Load data

11.224
9.988
10.749
7.918
9.365
10.685
10.502
8.711
11.417
11.287
9.693
8.092
7.372
7.448
11.193
8.242
10.586
10.619
8.922
10.308
10.564
7.804
11.009
11.373
9.843
9.589
11.387
9.773
10.97
10.366
7.448
8.075
10.53
10.921
8.501
7.965
9.967
7.743
7.755
9.694
7.68
11.793
7.679
9.217
7.896
10.304
9.165
10.28
9.214
7.947
11.473
10.189
8.439
9.537
7.845
8.999
9.647
11.61
7.95
7.451
10.743
8.447
7.687
9.597
9.269
9.034
7.76
10.711
11.929
9.694
8.588
9.913
10.676
10.683
9.738
9.594
7.912
10.991
10.819
11.606
8.047
7.845
7.882
10.372
11.607
10.805
9.687
10.646
9.916
7.604
11.661
8.484
7.731
10.155
8.911
10.164
11.021
10.896
11.15
8.273
9.53
8.688
11.557
10.603
11.062
9.56
9.316
7.562
9.815
9.391
10.346
9.87
9.089
11.294
10.791
8.189
11.335
7.71
10.311
10.146
10.422
11.28
11.887
9.675
10.183
9.914
10.149
9.535
11.513
10.726
9.579
7.89
10.476
11.346
8.359
11.216
10.682
10.636
11.219
11.482
7.684
11.171
9.314
10.595
11.669
11.215
10.591
7.556
9.133
11.132
10.587
8.511
10.867
9.64
8.243
11.684
11.524
11.54
9.51
9.443
9.515
10.479
9.048
9.843
10.131
8.738
10.486
10.896
10.873
7.995
8.652
9.27
10.911
